datetime,casual,registered,count_direct_model,count
2011-09-21 15:00:00,39,145,192,183
2011-09-21 16:00:00,39,200,249,239
2011-09-21 17:00:00,25,198,230,223
2011-09-21 18:00:00,17,175,196,193
2011-09-21 19:00:00,13,126,141,139
2011-09-21 20:00:00,10,92,104,102
2011-09-21 21:00:00,12,106,120,118
2011-09-21 22:00:00,11,88,102,100
2011-09-21 23:00:00,8,59,69,67
2011-09-22 00:00:00,6,33,40,39
2011-09-22 01:00:00,3,17,20,20
2011-09-22 02:00:00,2,10,12,12
2011-09-22 03:00:00,1,6,7,7
2011-09-22 04:00:00,1,4,5,5
2011-09-22 05:00:00,1,14,15,15
2011-09-22 06:00:00,2,45,49,48
2011-09-22 07:00:00,7,121,131,128
2011-09-22 08:00:00,13,226,243,239
2011-09-22 09:00:00,18,162,186,180
2011-09-22 10:00:00,25,109,140,134
2011-09-22 11:00:00,30,122,159,152
2011-09-22 12:00:00,36,159,204,195
2011-09-22 13:00:00,36,152,197,188
2011-09-22 14:00:00,36,136,181,172
2011-09-22 15:00:00,40,153,203,193
2011-09-22 16:00:00,43,214,269,257
2011-09-22 17:00:00,43,330,392,373
2011-09-22 18:00:00,32,298,342,329
2011-09-22 19:00:00,25,218,251,242
2011-09-22 20:00:00,17,153,175,170
2011-09-22 21:00:00,16,123,143,139
2011-09-22 22:00:00,11,89,102,100
2011-09-22 23:00:00,9,62,73,71
2011-09-23 00:00:00,8,40,48,47
2011-09-23 01:00:00,4,20,25,24
2011-09-23 02:00:00,3,11,14,14
2011-09-23 03:00:00,2,7,9,9
2011-09-23 04:00:00,0,3,4,3
2011-09-23 05:00:00,2,17,19,19
2011-09-23 06:00:00,4,57,64,62
2011-09-23 07:00:00,6,96,105,102
2011-09-23 08:00:00,12,181,197,193
2011-09-23 09:00:00,13,119,135,132
2011-09-23 10:00:00,17,78,98,95
2011-09-23 11:00:00,20,87,111,106
2011-09-23 12:00:00,23,112,140,135
2011-09-23 13:00:00,21,103,128,123
2011-09-23 14:00:00,21,92,118,112
2011-09-23 15:00:00,24,104,133,128
2011-09-23 16:00:00,25,145,177,170
2011-09-23 17:00:00,41,347,405,388
2011-09-23 18:00:00,36,341,392,377
2011-09-23 19:00:00,32,261,305,292
2011-09-23 20:00:00,24,190,223,214
2011-09-23 21:00:00,18,139,162,157
2011-09-23 22:00:00,16,111,131,127
2011-09-23 23:00:00,11,72,84,82
2011-09-24 00:00:00,14,36,50,50
2011-09-24 01:00:00,8,18,26,27
2011-09-24 02:00:00,6,10,15,17
2011-09-24 03:00:00,4,7,10,11
2011-09-24 04:00:00,3,5,7,8
2011-09-24 05:00:00,3,15,18,18
2011-09-24 06:00:00,7,49,62,57
2011-09-24 07:00:00,18,134,169,152
2011-09-24 08:00:00,36,255,322,291
2011-09-24 09:00:00,46,175,235,221
2011-09-24 10:00:00,56,115,170,171
2011-09-24 11:00:00,74,132,201,206
2011-09-24 12:00:00,79,165,243,244
2011-09-24 13:00:00,96,172,263,268
2011-09-24 14:00:00,93,150,234,243
2011-09-24 15:00:00,94,161,249,255
2011-09-24 16:00:00,88,216,311,305
2011-09-24 17:00:00,115,370,518,485
2011-09-24 18:00:00,85,336,454,421
2011-09-24 19:00:00,62,240,324,302
2011-09-24 20:00:00,51,181,247,232
2011-09-24 21:00:00,42,137,187,179
2011-09-24 22:00:00,31,101,138,132
2011-09-24 23:00:00,21,66,89,87
2011-09-25 00:00:00,13,32,45,45
2011-09-25 01:00:00,8,16,24,25
2011-09-25 02:00:00,3,5,8,8
2011-09-25 03:00:00,2,3,5,5
2011-09-25 04:00:00,1,2,3,3
2011-09-25 05:00:00,4,14,18,18
2011-09-25 06:00:00,8,46,59,53
2011-09-25 07:00:00,16,117,148,133
2011-09-25 08:00:00,37,237,305,274
2011-09-25 09:00:00,49,166,227,215
2011-09-25 10:00:00,61,108,164,169
2011-09-25 11:00:00,76,123,189,199
2011-09-25 12:00:00,85,156,235,241
2011-09-25 13:00:00,93,156,239,249
2011-09-25 14:00:00,86,134,211,220
2011-09-25 15:00:00,86,144,223,231
2011-09-25 16:00:00,113,221,331,334
2011-09-25 17:00:00,115,342,484,457
2011-09-25 18:00:00,94,321,445,415
2011-09-25 19:00:00,60,217,294,276
2011-09-25 20:00:00,47,160,220,207
2011-09-25 21:00:00,35,117,159,152
2011-09-25 22:00:00,31,94,128,124
2011-09-25 23:00:00,19,58,79,77
2011-09-26 00:00:00,7,33,42,40
2011-09-26 01:00:00,4,18,23,22
2011-09-26 02:00:00,3,10,13,13
2011-09-26 03:00:00,2,6,8,8
2011-09-26 04:00:00,1,4,6,5
2011-09-26 05:00:00,1,15,17,16
2011-09-26 06:00:00,4,48,55,52
2011-09-26 07:00:00,9,130,148,140
2011-09-26 08:00:00,18,245,278,264
2011-09-26 09:00:00,24,169,202,193
2011-09-26 10:00:00,29,110,146,140
2011-09-26 11:00:00,46,138,191,184
2011-09-26 12:00:00,46,166,221,212
2011-09-26 13:00:00,51,166,226,217
2011-09-26 14:00:00,56,154,219,210
2011-09-26 15:00:00,64,175,248,238
2011-09-26 16:00:00,59,232,306,291
2011-09-26 17:00:00,63,365,459,428
2011-09-26 18:00:00,43,320,386,363
2011-09-26 19:00:00,35,238,290,273
2011-09-26 20:00:00,24,166,201,190
2011-09-26 21:00:00,20,128,155,148
2011-09-26 22:00:00,15,96,116,111
2011-09-26 23:00:00,11,64,78,75
2011-09-27 00:00:00,6,35,43,41
2011-09-27 01:00:00,4,18,23,22
2011-09-27 02:00:00,3,11,14,13
2011-09-27 03:00:00,1,6,8,7
2011-09-27 04:00:00,0,3,3,3
2011-09-27 05:00:00,0,9,10,9
2011-09-27 06:00:00,3,49,54,52
2011-09-27 07:00:00,8,132,144,140
2011-09-27 08:00:00,17,258,284,275
2011-09-27 09:00:00,12,110,124,121
2011-09-27 10:00:00,14,70,88,84
2011-09-27 11:00:00,32,130,170,162
2011-09-27 12:00:00,34,161,204,195
2011-09-27 13:00:00,43,169,222,212
2011-09-27 14:00:00,41,148,199,189
2011-09-27 15:00:00,40,158,210,199
2011-09-27 16:00:00,37,209,258,246
2011-09-27 17:00:00,38,323,378,362
2011-09-27 18:00:00,30,298,338,327
2011-09-27 19:00:00,24,224,256,248
2011-09-27 20:00:00,23,181,214,204
2011-09-27 21:00:00,17,134,157,152
2011-09-27 22:00:00,13,101,118,114
2011-09-27 23:00:00,10,67,79,77
2011-09-28 00:00:00,6,37,45,44
2011-09-28 01:00:00,4,20,24,23
2011-09-28 02:00:00,2,11,14,13
2011-09-28 03:00:00,1,6,7,7
2011-09-28 04:00:00,1,5,6,6
2011-09-28 05:00:00,1,15,16,16
2011-09-28 06:00:00,1,30,32,32
2011-09-28 07:00:00,4,82,86,86
2011-09-28 08:00:00,8,158,165,166
2011-09-28 09:00:00,10,107,119,118
2011-09-28 10:00:00,24,115,145,139
2011-09-28 11:00:00,33,136,177,170
2011-09-28 12:00:00,41,179,229,220
2011-09-28 13:00:00,46,180,235,226
2011-09-28 14:00:00,51,168,229,219
2011-09-28 15:00:00,48,176,235,224
2011-09-28 16:00:00,48,240,301,288
2011-09-28 17:00:00,52,379,453,431
2011-09-28 18:00:00,18,200,221,218
2011-09-28 19:00:00,15,148,165,162
2011-09-28 20:00:00,10,103,114,113
2011-09-28 21:00:00,8,78,86,86
2011-09-28 22:00:00,13,103,119,116
2011-09-28 23:00:00,8,66,76,74
2011-09-29 00:00:00,6,37,44,43
2011-09-29 01:00:00,3,18,22,21
2011-09-29 02:00:00,2,10,13,12
2011-09-29 03:00:00,1,6,8,7
2011-09-29 04:00:00,1,5,6,6
2011-09-29 05:00:00,1,16,17,17
2011-09-29 06:00:00,3,55,59,58
2011-09-29 07:00:00,9,151,165,160
2011-09-29 08:00:00,19,297,326,316
2011-09-29 09:00:00,24,203,235,227
2011-09-29 10:00:00,34,140,182,174
2011-09-29 11:00:00,40,157,206,197
2011-09-29 12:00:00,47,200,257,246
2011-09-29 13:00:00,45,190,248,236
2011-09-29 14:00:00,50,175,237,225
2011-09-29 15:00:00,51,188,251,239
2011-09-29 16:00:00,53,263,332,317
2011-09-29 17:00:00,55,410,488,464
2011-09-29 18:00:00,46,393,460,440
2011-09-29 19:00:00,36,290,340,326
2011-09-29 20:00:00,27,211,248,238
2011-09-29 21:00:00,19,154,179,173
2011-09-29 22:00:00,14,115,133,129
2011-09-29 23:00:00,9,72,82,80
2011-09-30 00:00:00,7,40,49,48
2011-09-30 01:00:00,5,22,27,26
2011-09-30 02:00:00,3,12,16,15
2011-09-30 03:00:00,2,7,9,9
2011-09-30 04:00:00,1,5,7,7
2011-09-30 05:00:00,1,17,19,19
2011-09-30 06:00:00,4,58,63,61
2011-09-30 07:00:00,10,154,169,163
2011-09-30 08:00:00,21,301,335,323
2011-09-30 09:00:00,28,209,246,237
2011-09-30 10:00:00,45,153,205,198
2011-09-30 11:00:00,58,174,239,231
2011-09-30 12:00:00,55,204,268,259
2011-09-30 13:00:00,57,198,264,255
2011-09-30 14:00:00,57,177,243,234
2011-09-30 15:00:00,62,198,270,260
2011-09-30 16:00:00,62,273,350,335
2011-09-30 17:00:00,68,434,531,503
2011-09-30 18:00:00,46,377,441,423
2011-09-30 19:00:00,34,273,317,306
2011-09-30 20:00:00,26,200,235,226
2011-09-30 21:00:00,21,153,179,174
2011-09-30 22:00:00,17,117,137,134
2011-09-30 23:00:00,12,78,92,90
2011-10-20 00:00:00,6,37,44,43
2011-10-20 01:00:00,4,19,23,23
2011-10-20 02:00:00,2,11,14,13
2011-10-20 03:00:00,1,6,8,8
2011-10-20 04:00:00,1,5,6,5
2011-10-20 05:00:00,1,15,16,16
2011-10-20 06:00:00,2,50,52,52
2011-10-20 07:00:00,6,132,137,138
2011-10-20 08:00:00,14,255,266,268
2011-10-20 09:00:00,16,172,189,189
2011-10-20 10:00:00,23,119,147,142
2011-10-20 11:00:00,29,134,168,163
2011-10-20 12:00:00,32,170,208,202
2011-10-20 13:00:00,34,165,206,199
2011-10-20 14:00:00,30,139,176,169
2011-10-20 15:00:00,30,151,188,181
2011-10-20 16:00:00,31,208,245,239
2011-10-20 17:00:00,35,336,378,370
2011-10-20 18:00:00,27,312,342,340
2011-10-20 19:00:00,23,240,266,263
2011-10-20 20:00:00,17,169,188,186
2011-10-20 21:00:00,15,135,151,149
2011-10-20 22:00:00,12,105,117,117
2011-10-20 23:00:00,8,68,77,76
2011-10-21 00:00:00,7,38,45,45
2011-10-21 01:00:00,4,20,24,24
2011-10-21 02:00:00,3,11,14,14
2011-10-21 03:00:00,1,7,8,8
2011-10-21 04:00:00,1,5,6,6
2011-10-21 05:00:00,1,15,16,16
2011-10-21 06:00:00,3,52,55,55
2011-10-21 07:00:00,8,139,148,147
2011-10-21 08:00:00,18,280,303,299
2011-10-21 09:00:00,23,189,216,212
2011-10-21 10:00:00,35,135,174,169
2011-10-21 11:00:00,46,155,206,200
2011-10-21 12:00:00,48,191,245,239
2011-10-21 13:00:00,45,179,231,224
2011-10-21 14:00:00,52,168,227,219
2011-10-21 15:00:00,49,177,234,226
2011-10-21 16:00:00,50,245,306,296
2011-10-21 17:00:00,44,357,413,401
2011-10-21 18:00:00,34,328,369,362
2011-10-21 19:00:00,26,238,268,264
2011-10-21 20:00:00,21,179,205,200
2011-10-21 21:00:00,18,142,163,160
2011-10-21 22:00:00,16,112,129,127
2011-10-21 23:00:00,10,71,82,82
2011-10-22 00:00:00,12,34,46,46
2011-10-22 01:00:00,8,18,25,25
2011-10-22 02:00:00,6,10,14,16
2011-10-22 03:00:00,4,6,9,10
2011-10-22 04:00:00,2,4,6,7
2011-10-22 05:00:00,3,15,18,18
2011-10-22 06:00:00,7,48,59,55
2011-10-22 07:00:00,14,123,150,138
2011-10-22 08:00:00,33,248,308,282
2011-10-22 09:00:00,42,171,225,214
2011-10-22 10:00:00,51,110,159,161
2011-10-22 11:00:00,61,122,180,183
2011-10-22 12:00:00,77,164,239,242
2011-10-22 13:00:00,92,169,254,261
2011-10-22 14:00:00,75,137,207,212
2011-10-22 15:00:00,81,153,229,234
2011-10-22 16:00:00,91,218,311,308
2011-10-22 17:00:00,87,331,444,418
2011-10-22 18:00:00,69,309,404,378
2011-10-22 19:00:00,53,225,295,278
2011-10-22 20:00:00,39,163,214,202
2011-10-22 21:00:00,30,121,157,151
2011-10-22 22:00:00,25,94,123,119
2011-10-22 23:00:00,17,61,80,78
2011-10-23 00:00:00,9,28,38,38
2011-10-23 01:00:00,6,15,20,21
2011-10-23 02:00:00,4,8,11,12
2011-10-23 03:00:00,2,5,7,7
2011-10-23 04:00:00,2,4,5,5
2011-10-23 05:00:00,2,12,14,14
2011-10-23 06:00:00,5,39,47,43
2011-10-23 07:00:00,12,106,129,118
2011-10-23 08:00:00,23,199,241,223
2011-10-23 09:00:00,37,150,197,187
2011-10-23 10:00:00,47,99,145,147
2011-10-23 11:00:00,60,112,167,172
2011-10-23 12:00:00,74,146,215,220
2011-10-23 13:00:00,81,146,218,226
2011-10-23 14:00:00,80,129,200,210
2011-10-23 15:00:00,84,142,217,225
2011-10-23 16:00:00,83,193,277,277
2011-10-23 17:00:00,85,299,406,384
2011-10-23 18:00:00,70,282,375,352
2011-10-23 19:00:00,49,199,263,248
2011-10-23 20:00:00,36,144,190,180
2011-10-23 21:00:00,30,111,147,141
2011-10-23 22:00:00,23,84,111,107
2011-10-23 23:00:00,17,55,73,72
2011-10-24 00:00:00,6,32,39,38
2011-10-24 01:00:00,3,16,20,19
2011-10-24 02:00:00,2,9,12,11
2011-10-24 03:00:00,1,6,7,7
2011-10-24 04:00:00,1,4,5,5
2011-10-24 05:00:00,1,13,14,14
2011-10-24 06:00:00,3,44,49,47
2011-10-24 07:00:00,6,110,118,116
2011-10-24 08:00:00,13,215,233,229
2011-10-24 09:00:00,18,151,174,169
2011-10-24 10:00:00,23,99,126,121
2011-10-24 11:00:00,32,117,155,149
2011-10-24 12:00:00,37,151,196,189
2011-10-24 13:00:00,39,146,193,185
2011-10-24 14:00:00,39,131,178,171
2011-10-24 15:00:00,47,152,207,199
2011-10-24 16:00:00,44,204,259,248
2011-10-24 17:00:00,46,319,384,365
2011-10-24 18:00:00,41,312,371,353
2011-10-24 19:00:00,14,128,146,142
2011-10-24 20:00:00,20,153,180,173
2011-10-24 21:00:00,15,115,134,130
2011-10-24 22:00:00,14,93,110,107
2011-10-24 23:00:00,10,61,73,71
2011-10-25 00:00:00,5,33,39,38
2011-10-25 01:00:00,3,17,21,20
2011-10-25 02:00:00,2,10,12,11
2011-10-25 03:00:00,1,6,7,7
2011-10-25 04:00:00,0,4,5,4
2011-10-25 05:00:00,1,13,14,14
2011-10-25 06:00:00,2,46,48,48
2011-10-25 07:00:00,6,124,131,130
2011-10-25 08:00:00,15,250,269,265
2011-10-25 09:00:00,21,177,203,198
2011-10-25 10:00:00,28,118,151,146
2011-10-25 11:00:00,35,133,174,168
2011-10-25 12:00:00,40,171,217,211
2011-10-25 13:00:00,42,166,216,209
2011-10-25 14:00:00,44,151,203,194
2011-10-25 15:00:00,47,167,223,214
2011-10-25 16:00:00,46,227,285,274
2011-10-25 17:00:00,52,366,438,417
2011-10-25 18:00:00,37,329,380,367
2011-10-25 19:00:00,23,220,249,243
2011-10-25 20:00:00,18,161,183,179
2011-10-25 21:00:00,13,121,136,134
2011-10-25 22:00:00,12,96,109,107
2011-10-25 23:00:00,8,63,72,71
2011-10-26 00:00:00,5,34,39,39
2011-10-26 01:00:00,3,18,21,21
2011-10-26 02:00:00,2,10,13,12
2011-10-26 03:00:00,1,6,7,7
2011-10-26 04:00:00,0,4,5,5
2011-10-26 05:00:00,1,14,15,15
2011-10-26 06:00:00,2,49,51,51
2011-10-26 07:00:00,7,131,138,138
2011-10-26 08:00:00,13,241,252,254
2011-10-26 09:00:00,18,170,190,188
2011-10-26 10:00:00,24,114,143,139
2011-10-26 11:00:00,31,132,169,163
2011-10-26 12:00:00,22,107,132,129
2011-10-26 13:00:00,21,101,126,123
2011-10-26 14:00:00,31,136,175,167
2011-10-26 15:00:00,31,147,186,178
2011-10-26 16:00:00,31,200,237,231
2011-10-26 17:00:00,34,316,358,350
2011-10-26 18:00:00,30,307,343,337
2011-10-26 19:00:00,23,227,255,250
2011-10-26 20:00:00,17,164,185,182
2011-10-26 21:00:00,15,126,143,141
2011-10-26 22:00:00,10,92,102,102
2011-10-26 23:00:00,7,61,69,68
2011-10-27 00:00:00,5,36,42,41
2011-10-27 01:00:00,3,19,22,22
2011-10-27 02:00:00,1,6,7,7
2011-10-27 03:00:00,0,4,4,4
2011-10-27 04:00:00,0,3,3,3
2011-10-27 05:00:00,0,9,9,9
2011-10-27 06:00:00,1,33,35,34
2011-10-27 07:00:00,6,131,138,138
2011-10-27 08:00:00,8,158,163,166
2011-10-27 09:00:00,18,177,198,195
2011-10-27 10:00:00,12,71,86,84
2011-10-27 11:00:00,15,80,98,95
2011-10-27 12:00:00,16,100,119,116
2011-10-27 13:00:00,28,152,186,179
2011-10-27 14:00:00,32,143,183,174
2011-10-27 15:00:00,31,151,191,182
2011-10-27 16:00:00,36,218,263,254
2011-10-27 17:00:00,31,318,354,349
2011-10-27 18:00:00,25,298,323,323
2011-10-27 19:00:00,18,214,231,232
2011-10-27 20:00:00,15,161,176,176
2011-10-27 21:00:00,12,123,134,135
2011-10-27 22:00:00,8,89,95,96
2011-10-27 23:00:00,5,59,64,65
2011-10-28 00:00:00,5,35,40,40
2011-10-28 01:00:00,3,18,21,21
2011-10-28 02:00:00,2,10,12,12
2011-10-28 03:00:00,1,6,7,7
2011-10-28 04:00:00,0,4,5,5
2011-10-28 05:00:00,1,14,14,15
2011-10-28 06:00:00,2,48,50,51
2011-10-28 07:00:00,6,130,135,136
2011-10-28 08:00:00,13,249,260,262
2011-10-28 09:00:00,18,176,195,193
2011-10-28 10:00:00,23,116,144,139
2011-10-28 11:00:00,30,135,171,165
2011-10-28 12:00:00,35,173,214,209
2011-10-28 13:00:00,35,164,205,199
2011-10-28 14:00:00,31,141,179,172
2011-10-28 15:00:00,30,149,187,180
2011-10-28 16:00:00,32,210,248,242
2011-10-28 17:00:00,35,331,373,366
2011-10-28 18:00:00,28,307,338,335
2011-10-28 19:00:00,23,230,255,253
2011-10-28 20:00:00,8,100,107,108
2011-10-28 21:00:00,7,76,81,82
2011-10-28 22:00:00,5,56,59,60
2011-10-28 23:00:00,3,36,38,38
2011-10-29 00:00:00,3,16,20,19
2011-10-29 01:00:00,2,8,11,10
2011-10-29 02:00:00,1,5,6,6
2011-10-29 03:00:00,1,3,3,3
2011-10-29 04:00:00,0,2,2,2
2011-10-29 05:00:00,0,6,7,6
2011-10-29 06:00:00,1,23,26,24
2011-10-29 07:00:00,4,62,69,66
2011-10-29 08:00:00,10,120,135,129
2011-10-29 09:00:00,12,81,97,94
2011-10-29 10:00:00,14,51,67,65
2011-10-29 11:00:00,16,56,75,72
2011-10-29 12:00:00,16,69,87,84
2011-10-29 13:00:00,16,66,84,81
2011-10-29 14:00:00,16,59,79,75
2011-10-29 15:00:00,17,65,86,82
2011-10-29 16:00:00,16,88,108,105
2011-10-29 17:00:00,18,140,164,158
2011-10-29 18:00:00,15,132,151,146
2011-10-29 19:00:00,23,166,198,189
2011-10-29 20:00:00,18,121,146,140
2011-10-29 21:00:00,15,94,113,109
2011-10-29 22:00:00,13,74,90,87
2011-10-29 23:00:00,10,50,62,60
2011-10-30 00:00:00,5,23,30,29
2011-10-30 01:00:00,3,12,16,15
2011-10-30 02:00:00,2,7,9,9
2011-10-30 03:00:00,1,4,5,5
2011-10-30 04:00:00,1,3,4,4
2011-10-30 05:00:00,1,10,12,11
2011-10-30 06:00:00,3,36,42,39
2011-10-30 07:00:00,11,104,124,115
2011-10-30 08:00:00,19,188,222,207
2011-10-30 09:00:00,26,133,168,160
2011-10-30 10:00:00,39,93,133,132
2011-10-30 11:00:00,49,106,154,155
2011-10-30 12:00:00,60,139,197,198
2011-10-30 13:00:00,65,137,199,201
2011-10-30 14:00:00,71,126,191,197
2011-10-30 15:00:00,73,137,206,210
2011-10-30 16:00:00,76,192,271,268
2011-10-30 17:00:00,79,299,400,378
2011-10-30 18:00:00,54,262,337,316
2011-10-30 19:00:00,66,219,298,285
2011-10-30 20:00:00,32,141,182,173
2011-10-30 21:00:00,24,105,134,129
2011-10-30 22:00:00,18,79,100,97
2011-10-30 23:00:00,11,49,62,61
2011-10-31 00:00:00,3,28,32,31
2011-10-31 01:00:00,2,15,17,17
2011-10-31 02:00:00,1,8,10,9
2011-10-31 03:00:00,0,5,5,5
2011-10-31 04:00:00,0,4,4,4
2011-10-31 05:00:00,0,11,12,12
2011-10-31 06:00:00,2,40,42,42
2011-10-31 07:00:00,5,106,111,111
2011-10-31 08:00:00,10,200,209,210
2011-10-31 09:00:00,13,137,153,150
2011-10-31 10:00:00,20,97,121,117
2011-10-31 11:00:00,31,121,159,152
2011-10-31 12:00:00,36,153,196,189
2011-10-31 13:00:00,34,143,184,177
2011-10-31 14:00:00,34,127,168,161
2011-10-31 15:00:00,38,144,191,182
2011-10-31 16:00:00,36,192,238,228
2011-10-31 17:00:00,39,307,362,346
2011-10-31 18:00:00,29,278,317,307
2011-10-31 19:00:00,23,206,236,229
2011-10-31 20:00:00,18,151,175,169
2011-10-31 21:00:00,11,101,114,112
2011-10-31 22:00:00,9,79,89,88
2011-10-31 23:00:00,6,53,60,59
2011-11-20 00:00:00,9,29,39,38
2011-11-20 01:00:00,6,15,21,21
2011-11-20 02:00:00,4,9,12,13
2011-11-20 03:00:00,2,5,7,7
2011-11-20 04:00:00,2,3,5,5
2011-11-20 05:00:00,2,12,14,14
2011-11-20 06:00:00,5,40,49,46
2011-11-20 07:00:00,14,114,140,128
2011-11-20 08:00:00,24,201,244,225
2011-11-20 09:00:00,34,148,193,182
2011-11-20 10:00:00,40,93,133,133
2011-11-20 11:00:00,57,111,164,167
2011-11-20 12:00:00,60,137,197,198
2011-11-20 13:00:00,66,136,200,202
2011-11-20 14:00:00,67,123,186,190
2011-11-20 15:00:00,61,126,187,188
2011-11-20 16:00:00,66,178,249,243
2011-11-20 17:00:00,70,280,372,350
2011-11-20 18:00:00,60,266,347,326
2011-11-20 19:00:00,43,190,247,233
2011-11-20 20:00:00,36,143,189,179
2011-11-20 21:00:00,26,105,137,131
2011-11-20 22:00:00,11,49,63,60
2011-11-20 23:00:00,8,33,42,41
2011-11-21 00:00:00,5,30,35,34
2011-11-21 01:00:00,1,9,11,10
2011-11-21 02:00:00,0,5,6,5
2011-11-21 03:00:00,0,3,3,3
2011-11-21 04:00:00,0,2,2,2
2011-11-21 05:00:00,1,12,13,13
2011-11-21 06:00:00,2,41,44,43
2011-11-21 07:00:00,6,113,122,119
2011-11-21 08:00:00,13,217,235,230
2011-11-21 09:00:00,16,148,170,165
2011-11-21 10:00:00,24,104,134,128
2011-11-21 11:00:00,28,114,149,142
2011-11-21 12:00:00,30,141,178,171
2011-11-21 13:00:00,30,136,174,165
2011-11-21 14:00:00,27,117,153,144
2011-11-21 15:00:00,13,75,92,88
2011-11-21 16:00:00,14,103,120,117
2011-11-21 17:00:00,14,159,175,173
2011-11-21 18:00:00,12,154,167,166
2011-11-21 19:00:00,9,111,120,120
2011-11-21 20:00:00,7,82,90,89
2011-11-21 21:00:00,6,64,70,70
2011-11-21 22:00:00,5,50,55,55
2011-11-21 23:00:00,3,33,37,36
2011-11-22 00:00:00,1,18,19,19
2011-11-22 01:00:00,1,9,10,10
2011-11-22 02:00:00,0,5,6,5
2011-11-22 03:00:00,0,3,3,3
2011-11-22 04:00:00,0,2,2,2
2011-11-22 05:00:00,0,7,7,7
2011-11-22 06:00:00,1,41,42,43
2011-11-22 07:00:00,2,68,68,70
2011-11-22 08:00:00,5,129,128,133
2011-11-22 09:00:00,7,92,98,99
2011-11-22 10:00:00,8,60,71,68
2011-11-22 11:00:00,10,65,78,75
2011-11-22 12:00:00,10,81,93,91
2011-11-22 13:00:00,11,79,93,90
2011-11-22 14:00:00,11,71,85,81
2011-11-22 15:00:00,12,79,95,92
2011-11-22 16:00:00,13,110,124,122
2011-11-22 17:00:00,13,169,182,182
2011-11-22 18:00:00,11,161,170,172
2011-11-22 19:00:00,9,121,129,130
2011-11-22 20:00:00,11,136,148,147
2011-11-22 21:00:00,9,104,113,114
2011-11-22 22:00:00,9,86,95,95
2011-11-22 23:00:00,6,56,62,62
2011-11-23 00:00:00,4,30,34,34
2011-11-23 01:00:00,2,16,18,18
2011-11-23 02:00:00,0,5,6,6
2011-11-23 03:00:00,0,3,3,3
2011-11-23 04:00:00,0,2,3,2
2011-11-23 05:00:00,0,13,13,13
2011-11-23 06:00:00,2,44,45,46
2011-11-23 07:00:00,5,118,122,123
2011-11-23 08:00:00,11,229,236,240
2011-11-23 09:00:00,15,159,174,173
2011-11-23 10:00:00,18,104,126,122
2011-11-23 11:00:00,22,116,142,138
2011-11-23 12:00:00,27,155,187,182
2011-11-23 13:00:00,22,137,164,159
2011-11-23 14:00:00,23,127,157,150
2011-11-23 15:00:00,22,131,158,153
2011-11-23 16:00:00,20,174,196,194
2011-11-23 17:00:00,12,170,178,182
2011-11-23 18:00:00,18,260,273,278
2011-11-23 19:00:00,15,202,215,218
2011-11-23 20:00:00,10,140,148,150
2011-11-23 21:00:00,8,107,113,115
2011-11-23 22:00:00,6,81,86,87
2011-11-23 23:00:00,5,55,58,59
2011-11-24 00:00:00,5,30,37,36
2011-11-24 01:00:00,3,15,19,18
2011-11-24 02:00:00,2,9,11,11
2011-11-24 03:00:00,1,5,6,6
2011-11-24 04:00:00,1,4,5,5
2011-11-24 05:00:00,1,13,15,14
2011-11-24 06:00:00,3,45,50,48
2011-11-24 07:00:00,6,112,121,118
2011-11-24 08:00:00,15,226,247,241
2011-11-24 09:00:00,21,162,191,183
2011-11-24 10:00:00,29,110,144,139
2011-11-24 11:00:00,39,127,171,166
2011-11-24 12:00:00,49,167,222,215
2011-11-24 13:00:00,52,164,222,216
2011-11-24 14:00:00,54,147,207,202
2011-11-24 15:00:00,55,160,222,215
2011-11-24 16:00:00,55,218,284,273
2011-11-24 17:00:00,61,351,436,412
2011-11-24 18:00:00,39,303,360,343
2011-11-24 19:00:00,29,219,259,248
2011-11-24 20:00:00,17,143,166,160
2011-11-24 21:00:00,15,112,130,126
2011-11-24 22:00:00,12,87,102,99
2011-11-24 23:00:00,8,58,68,66
2011-11-25 00:00:00,4,34,39,38
2011-11-25 01:00:00,3,19,22,21
2011-11-25 02:00:00,1,10,11,11
2011-11-25 03:00:00,1,6,7,6
2011-11-25 04:00:00,0,4,5,5
2011-11-25 05:00:00,1,15,15,15
2011-11-25 06:00:00,2,46,47,48
2011-11-25 07:00:00,5,129,132,134
2011-11-25 08:00:00,10,232,235,242
2011-11-25 09:00:00,16,175,192,191
2011-11-25 10:00:00,20,113,138,134
2011-11-25 11:00:00,29,135,172,165
2011-11-25 12:00:00,39,183,230,222
2011-11-25 13:00:00,43,180,232,224
2011-11-25 14:00:00,47,166,222,213
2011-11-25 15:00:00,49,181,239,229
2011-11-25 16:00:00,47,245,303,292
2011-11-25 17:00:00,54,397,471,451
2011-11-25 18:00:00,38,354,404,392
2011-11-25 19:00:00,25,245,275,270
2011-11-25 20:00:00,19,178,201,197
2011-11-25 21:00:00,14,131,146,145
2011-11-25 22:00:00,10,98,109,108
2011-11-25 23:00:00,7,65,72,72
2011-11-26 00:00:00,9,30,40,39
2011-11-26 01:00:00,5,16,21,21
2011-11-26 02:00:00,3,9,12,12
2011-11-26 03:00:00,2,5,7,7
2011-11-26 04:00:00,1,4,5,5
2011-11-26 05:00:00,2,13,15,14
2011-11-26 06:00:00,4,41,48,45
2011-11-26 07:00:00,9,107,124,116
